composable_id,repo,file,composable,loc
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::ProviderStepContent,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,ProviderStepContent,8
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::QweatherStep,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,QweatherStep,157
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::CaiyunStep,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,CaiyunStep,63
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::AmapStep,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,AmapStep,51
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::StepIntro,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,StepIntro,16
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::TerminalCommand,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,TerminalCommand,19
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::FactRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,FactRow,16
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::InstructionList,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,InstructionList,18
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::ProviderLink,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,ProviderLink,34
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::AuthChoice,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,AuthChoice,49
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::PublicKeyBlock,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,PublicKeyBlock,14
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::CopyPublicKeyButton,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,CopyPublicKeyButton,20
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::ClipboardPasteButton,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,ClipboardPasteButton,34
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::TerminalField,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,TerminalField,75
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::ConnectionTrace,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,ConnectionTrace,48
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::ResultBanner,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,ResultBanner,25
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::SuccessStep,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,SuccessStep,24
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::ProviderFooter,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,ProviderFooter,90
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::TerminalButton,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,TerminalButton,81
zhishengplus__ZhishengWeather::ProviderSetupDialog.kt::rememberReducedMotion,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ProviderSetupDialog.kt,rememberReducedMotion,13
zhishengplus__ZhishengWeather::AppUpdateDialog.kt::AppUpdateDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/AppUpdateDialog.kt,AppUpdateDialog,182
zhishengplus__ZhishengWeather::AppUpdateDialog.kt::headlineColor,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/AppUpdateDialog.kt,headlineColor,6
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarScreen,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarScreen,81
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarLoading,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarLoading,17
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarError,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarError,25
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarInstrumentPage,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarInstrumentPage,294
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarTopChrome,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarTopChrome,60
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarIconAction,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarIconAction,11
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarTextAction,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarTextAction,11
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarScanOverlay,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarScanOverlay,43
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarBottomController,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarBottomController,62
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarPlayButton,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarPlayButton,17
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarScrubber,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarScrubber,112
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarLegend,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarLegend,21
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarAttribution,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarAttribution,26
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarInfoDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarInfoDialog,64
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarSourceDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarSourceDialog,51
zhishengplus__ZhishengWeather::RadarScreen.kt::RadarSourceChoice,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,RadarSourceChoice,31
zhishengplus__ZhishengWeather::RadarScreen.kt::OfficialRadarLink,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/RadarScreen.kt,OfficialRadarLink,12
zhishengplus__ZhishengWeather::TiandituStyle.kt::TiandituAttribution,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TiandituStyle.kt,TiandituAttribution,11
zhishengplus__ZhishengWeather::WhatsNewDialog.kt::WhatsNewDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/WhatsNewDialog.kt,WhatsNewDialog,140
zhishengplus__ZhishengWeather::WhatsNewDialog.kt::UpdateTitle,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/WhatsNewDialog.kt,UpdateTitle,12
zhishengplus__ZhishengWeather::WhatsNewDialog.kt::EmphasisBlock,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/WhatsNewDialog.kt,EmphasisBlock,12
zhishengplus__ZhishengWeather::WhatsNewDialog.kt::FeatureBlock,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/WhatsNewDialog.kt,FeatureBlock,8
zhishengplus__ZhishengWeather::LocalizedText.kt::Text,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/LocalizedText.kt,Text,40
zhishengplus__ZhishengWeather::SettingsScreen.kt::SettingsScreen,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,SettingsScreen,722
zhishengplus__ZhishengWeather::SettingsScreen.kt::LandscapeSettingsRail,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,LandscapeSettingsRail,55
zhishengplus__ZhishengWeather::SettingsScreen.kt::SectionTitle,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,SectionTitle,25
zhishengplus__ZhishengWeather::SettingsScreen.kt::InlineGroupLabel,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,InlineGroupLabel,13
zhishengplus__ZhishengWeather::SettingsScreen.kt::CardBox,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,CardBox,10
zhishengplus__ZhishengWeather::SettingsScreen.kt::SourceRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,SourceRow,53
zhishengplus__ZhishengWeather::SettingsScreen.kt::SegmentRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,SegmentRow,43
zhishengplus__ZhishengWeather::SettingsScreen.kt::ToggleRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,ToggleRow,26
zhishengplus__ZhishengWeather::SettingsScreen.kt::ModuleOrderEditor,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,ModuleOrderEditor,45
zhishengplus__ZhishengWeather::SettingsScreen.kt::ActionRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,ActionRow,25
zhishengplus__ZhishengWeather::SettingsScreen.kt::InfoRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,InfoRow,42
zhishengplus__ZhishengWeather::SettingsScreen.kt::LinkRow,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SettingsScreen.kt,LinkRow,17
zhishengplus__ZhishengWeather::LandscapeStandbyScreen.kt::LandscapeStandbyScreen,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/LandscapeStandbyScreen.kt,LandscapeStandbyScreen,17
zhishengplus__ZhishengWeather::LandscapeStandbyScreen.kt::ClassicLandscapeStandbyScreen,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/LandscapeStandbyScreen.kt,ClassicLandscapeStandbyScreen,219
zhishengplus__ZhishengWeather::LandscapeStandbyScreen.kt::StandbyPortraitButton,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/LandscapeStandbyScreen.kt,StandbyPortraitButton,23
zhishengplus__ZhishengWeather::LandscapeStandbyScreen.kt::StandbyDatum,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/LandscapeStandbyScreen.kt,StandbyDatum,7
zhishengplus__ZhishengWeather::LandscapeStandbyScreen.kt::StandbySignalField,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/LandscapeStandbyScreen.kt,StandbySignalField,40
zhishengplus__ZhishengWeather::DeviceHeading.kt::rememberWorldHeadingDegrees,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/DeviceHeading.kt,rememberWorldHeadingDegrees,56
zhishengplus__ZhishengWeather::CommunityGroupDialog.kt::CommunityGroupDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/CommunityGroupDialog.kt,CommunityGroupDialog,130
zhishengplus__ZhishengWeather::SearchScreen.kt::SearchScreen,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/SearchScreen.kt,SearchScreen,136
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonScreen,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonScreen,48
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonLoadingPage,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonLoadingPage,35
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonWorkbench,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonWorkbench,57
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonTopChrome,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonTopChrome,79
zhishengplus__ZhishengWeather::TyphoonScreen.kt::StormStrip,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,StormStrip,38
zhishengplus__ZhishengWeather::TyphoonScreen.kt::WarningDot,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,WarningDot,8
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonBottomController,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonBottomController,72
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonVectorMap,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonVectorMap,134
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonInfoDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonInfoDialog,21
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonIconAction,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonIconAction,11
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonTextAction,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonTextAction,11
zhishengplus__ZhishengWeather::TyphoonScreen.kt::TyphoonEmpty,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/TyphoonScreen.kt,TyphoonEmpty,15
zhishengplus__ZhishengWeather::ContributorsDialog.kt::ContributorsDialog,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ContributorsDialog.kt,ContributorsDialog,166
zhishengplus__ZhishengWeather::ContributorsDialog.kt::ContributorSearchField,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ContributorsDialog.kt,ContributorSearchField,54
zhishengplus__ZhishengWeather::ContributorsDialog.kt::ContributorSectionHeader,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ContributorsDialog.kt,ContributorSectionHeader,29
zhishengplus__ZhishengWeather::ContributorsDialog.kt::ContributorCell,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/ContributorsDialog.kt,ContributorCell,27
zhishengplus__ZhishengWeather::PortraitSessionNotice.kt::PortraitSessionNotice,zhishengplus__ZhishengWeather,zhishengplus__ZhishengWeather/app/src/main/kotlin/com/zhisheng/weather/ui/PortraitSessionNotice.kt,PortraitSessionNotice,32
